genotype	sex	side	microscope	magnification	ID	dimensions	Scale	X1	Y1	X2	Y2	X3	Y3	X4	Y4	X5	Y5	X6	Y6	X7	Y7	X8	Y8	X9	Y9	X10	Y10	X11	Y11	X12	Y12	X13	Y13	X14	Y14	X15	Y15	X16	Y16	X17	Y17	X18	Y18	X19	Y19	X20	Y20	X21	Y21	X22	Y22	X23	Y23	X24	Y24	X25	Y25	X26	Y26	X27	Y27	X28	Y28	X29	Y29	X30	Y30	X31	Y31	X32	Y32	X33	Y33	X34	Y34	X35	Y35	X36	Y36	X37	Y37	X38	Y38	X39	Y39	X40	Y40	X41	Y41	X42	Y42	X43	Y43	X44	Y44	X45	Y45	X46	Y46	X47	Y47	X48	Y48	CentroidSize
mam	F	L	lei	4X	4	960x718	0.007858	-0.04885902	-0.11517359	-0.22295634	-0.03124731	-0.23723213	0.0194253	-0.15439842	0.08870776	0.11748643	0.06203266	0.19180604	0.05267387	0.01550004	-0.05550226	0.00305808	-0.01728223	0.09109543	0.00177695	0.08838771	0.01767947	0.14582251	0.02229509	0.16811791	-0.00681455	0.19427433	-0.01967163	0.18228074	-0.06851669	0.14623281	-0.10313533	0.09983104	-0.12216413	0.05075279	-0.12628929	0.00285443	-0.12295382	-0.09036602	-0.10684994	-0.14013054	-0.09163644	-0.18534504	-0.06767624	-0.23512925	-0.00849844	-0.21936068	0.05094328	-0.18948476	0.07388988	-0.10620742	0.09771141	-0.05943029	0.09888674	-0.00942738	0.09485886	0.05249528	0.0854236	0.14955303	0.03865477	0.19256983	0.03028702	-0.01964521	-0.07985021	0.0627406	-0.03651558	0.11364641	-0.02111419	-0.14984131	-0.02224234	-0.07230137	-0.01642553	0.04635808	-0.00894711	0.13893102	0.00479753	-0.17520142	0.02583332	-0.11760982	0.02876238	-0.05237197	0.02992409	0.01780467	0.0277143	0.11492918	0.01957704	-0.10048065	0.07608714	-0.04633722	0.06816672	0.01339806	0.05841918	0.07250755	0.04505543	0.15218246	0.06592254	0.00749982	-0.03699946	4.9213604324
mam	F	L	lei	4X	42	960x718	0.007858	-0.0475161	-0.11473516	-0.22237708	-0.03164754	-0.23752511	0.01896182	-0.15555096	0.08779809	0.11602446	0.06368295	0.19150081	0.05356279	0.01657801	-0.05457384	-0.00028621	-0.01633705	0.08895233	0.00234812	0.08684714	0.01867245	0.1548216	0.02179125	0.16688267	-0.00657864	0.19357493	-0.02387653	0.180506	-0.06847511	0.14518705	-0.10355861	0.09879863	-0.12228595	0.04986951	-0.12547307	0.0021592	-0.12187353	-0.09095222	-0.10661921	-0.14073425	-0.09182792	-0.1858648	-0.0677702	-0.23483768	-0.00824293	-0.21991162	0.05137808	-0.18970804	0.07399311	-0.10635958	0.09653214	-0.05976204	0.09764315	-0.00987524	0.09396943	0.05202798	0.08520665	0.14966181	0.03980397	0.19211286	0.03071131	-0.01863446	-0.07940468	0.06284677	-0.03570364	0.11331166	-0.02044916	-0.15046681	-0.02304075	-0.07327394	-0.01642818	0.04490218	-0.00814239	0.13751245	0.00507706	-0.17592873	0.02595939	-0.11786518	0.02909932	-0.05203907	0.03021566	0.01874693	0.02828224	0.11781093	0.02079624	-0.10026116	0.07341127	-0.04413939	0.06647072	0.01771301	0.05743422	0.07890036	0.04419135	0.15101398	0.06667982	0.00560642	-0.03662852	4.9641492397
mam	F	L	lei	4X	43	960x718	0.007858	-0.05565	-0.12302957	-0.21444485	-0.02129605	-0.22600011	0.00721795	-0.16212056	0.09110328	0.11106913	0.06880033	0.19060708	0.05742921	0.01650742	-0.05894539	0.00563973	-0.01932728	0.08897617	0.00166119	0.08649441	0.01912746	0.15057939	0.02440839	0.16505597	-0.0054531	0.19253342	-0.01779561	0.17993099	-0.06869606	0.1469089	-0.1063616	0.10047195	-0.12910441	0.04978194	-0.13624556	0.00039905	-0.13317802	-0.09379707	-0.1128776	-0.1420585	-0.09183414	-0.1824113	-0.06197855	-0.22322178	-0.00241759	-0.21899885	0.05144036	-0.19176025	0.07762998	-0.10662855	0.10081538	-0.05937086	0.10103084	-0.0090109	0.09668264	0.05342723	0.08725126	0.15192124	0.04098728	0.1912323	0.03301388	-0.02331172	-0.08743925	0.06038111	-0.03951622	0.11202261	-0.02140965	-0.14336949	-0.02120682	-0.067546	-0.01837513	0.04858229	-0.00984436	0.13827301	0.00633159	-0.17243109	0.02721705	-0.11590015	0.03010733	-0.05203023	0.03048592	0.01659922	0.02811905	0.11474171	0.02126232	-0.10574714	0.07808576	-0.04945968	0.06990842	0.01267576	0.06007378	0.07409081	0.04616301	0.14776555	0.06990248	0.00860069	-0.0399242	4.854834325
mam	F	L	lei	4X	44	960x718	0.007858	-0.04679485	-0.11668497	-0.22064832	-0.03307012	-0.23714931	0.02055561	-0.15468026	0.08930022	0.11942871	0.0616869	0.19270577	0.05242893	0.01555874	-0.05567262	0.00414925	-0.01719329	0.08929952	0.00203973	0.08703786	0.01796029	0.14774054	0.02276736	0.16683382	-0.00648586	0.19365971	-0.0203375	0.18042761	-0.06708677	0.1453927	-0.10195806	0.09955527	-0.1214649	0.05058633	-0.12630438	0.00260776	-0.12354501	-0.09088832	-0.10825156	-0.14079293	-0.09265636	-0.185694	-0.06770092	-0.23447458	-0.00798396	-0.22002976	0.05169474	-0.1898596	0.07455552	-0.10636362	0.09839193	-0.0595168	0.09965702	-0.00945882	0.09566067	0.05254837	0.08623676	0.14981616	0.03947754	0.19301333	0.02896824	-0.0188832	-0.08059746	0.06254563	-0.03642198	0.11320067	-0.02122071	-0.14827282	-0.02261115	-0.07113101	-0.01673052	0.04665985	-0.00861215	0.13882205	0.00490869	-0.17550489	0.02690968	-0.11801963	0.02983679	-0.05287354	0.03074111	0.01716772	0.02792891	0.11454101	0.01970393	-0.10188489	0.07481248	-0.04723418	0.06675181	0.01307053	0.05722204	0.07296083	0.04492337	0.15338183	0.0646718	0.00744376	-0.03720181	4.7278315798
mam	F	L	lei	4X	48	960x718	0.007858	-0.04720402	-0.11462522	-0.22226448	-0.03279021	-0.2381972	0.01488373	-0.15280584	0.08876651	0.11774846	0.06417658	0.1919381	0.05272377	0.01267186	-0.05624001	0.00224087	-0.01656624	0.08876579	0.00211093	0.08705614	0.01897062	0.15232126	0.02295265	0.16703225	-0.00680982	0.19382675	-0.02305949	0.18059558	-0.06831574	0.14583232	-0.10395721	0.09938632	-0.12318668	0.05026367	-0.12624545	0.00250371	-0.12225987	-0.09054175	-0.1060812	-0.14029375	-0.09126523	-0.18566955	-0.0676862	-0.23551288	-0.00826961	-0.21914741	0.05129278	-0.18911621	0.0739638	-0.10586946	0.09714792	-0.05918937	0.09829356	-0.00924841	0.09441266	0.05271705	0.08543236	0.15066745	0.04019021	0.19250809	0.02985262	-0.01978899	-0.07912961	0.06121389	-0.03604084	0.11154478	-0.02051004	-0.14973375	-0.02246788	-0.07245964	-0.01544229	0.04577585	-0.00838457	0.13816786	0.00554497	-0.17673481	0.02511503	-0.11888055	0.02955046	-0.05322445	0.0309811	0.01737019	0.02877008	0.11564304	0.02093067	-0.09911995	0.07432771	-0.04391896	0.06732622	0.01687447	0.05795305	0.07696279	0.04444871	0.15236268	0.06633376	0.00493021	-0.03711903	5.129324578
mam	F	L	lei	4X	49	960x718	0.007858	-0.0472918	-0.11565027	-0.2208503	-0.03232274	-0.23794972	0.01977063	-0.15532377	0.08851894	0.11948415	0.0618038	0.19307671	0.05057669	0.01633963	-0.05501641	0.00508899	-0.01639874	0.08746265	0.00171111	0.08598794	0.01895266	0.14622591	0.02182548	0.16886314	-0.0075327	0.19427952	-0.01911759	0.18091828	-0.06753424	0.14644297	-0.10339071	0.10000375	-0.12248354	0.05087804	-0.12639631	0.00297491	-0.12309967	-0.0902578	-0.10707692	-0.13991185	-0.09148666	-0.18478351	-0.06706011	-0.23462875	-0.00829343	-0.22011635	0.05217722	-0.18950602	0.07467942	-0.10582965	0.09739277	-0.05910013	0.0984036	-0.0091371	0.09438738	0.0527747	0.0851053	0.15031261	0.03940639	0.19346622	0.02800729	-0.01889319	-0.07957336	0.06355209	-0.03597481	0.11453047	-0.02040667	-0.14819328	-0.02223542	-0.07105727	-0.01555592	0.04660013	-0.00800404	0.13898987	0.00479198	-0.17639743	0.02688339	-0.11887137	0.02999118	-0.0536727	0.03080335	0.01647417	0.0283734	0.11383701	0.01996075	-0.10333788	0.07305562	-0.04858051	0.0666253	0.01174584	0.0580069	0.07144621	0.04511585	0.15389442	0.06479539	0.00804007	-0.03651153	4.8850167389
mam	F	L	lei	4X	52	960x718	0.007858	-0.04776032	-0.1154118	-0.22400358	-0.03372108	-0.23736428	0.01636498	-0.15232359	0.08904499	0.11386095	0.06509404	0.19112672	0.05165964	0.01916579	-0.05315769	0.00388822	-0.01586397	0.08973353	0.0026807	0.0879018	0.01797975	0.15586342	0.02112214	0.16576686	-0.00633759	0.19115544	-0.02535782	0.1781868	-0.06795467	0.14300188	-0.10248799	0.09732955	-0.12183593	0.04858013	-0.12513598	0.00088859	-0.12175837	-0.09240099	-0.10791765	-0.14267991	-0.09409448	-0.18847956	-0.07005948	-0.23602338	-0.00849937	-0.21948924	0.04954898	-0.19030955	0.07268252	-0.10772079	0.09767436	-0.06098684	0.09933618	-0.01100108	0.09565073	0.05094991	0.08647566	0.14780067	0.03881349	0.19113466	0.03036046	-0.01966191	-0.07834972	0.0634503	-0.03578327	0.1141136	-0.02028256	-0.15038981	-0.02398595	-0.07311853	-0.01611443	0.04512691	-0.008458	0.13747275	0.00508064	-0.17556974	0.02552582	-0.11728032	0.02936888	-0.05116732	0.03046757	0.0199515	0.02899118	0.11916609	0.0199788	-0.09674569	0.07607176	-0.04104762	0.06858951	0.02031875	0.05850667	0.08090552	0.04422314	0.15012787	0.06702489	0.00855585	-0.0357497	4.5401556726
mam	F	L	lei	4X	54	960x718	0.007858	-0.04535427	-0.11416852	-0.22057653	-0.03653894	-0.2381704	0.01490828	-0.15525239	0.08938586	0.11508832	0.06375665	0.19163897	0.05068877	0.01339475	-0.05632208	0.0048797	-0.01649937	0.08628334	0.00159803	0.08429633	0.01841383	0.15354384	0.0208071	0.16715891	-0.0081963	0.19616403	-0.02367276	0.18063645	-0.06750142	0.14545326	-0.10237016	0.09938813	-0.1212065	0.05053471	-0.12441206	0.00277907	-0.12087715	-0.09052782	-0.10599492	-0.14053273	-0.09168256	-0.18625292	-0.068266	-0.2362016	-0.00818747	-0.21894678	0.05108962	-0.18942745	0.07435583	-0.10622988	0.09906123	-0.05932356	0.10046132	-0.0092068	0.09655526	0.05282461	0.08691583	0.14871604	0.03729656	0.19298996	0.02848755	-0.01816918	-0.07912408	0.06187725	-0.03610778	0.11190885	-0.02118374	-0.14826704	-0.02412296	-0.07122155	-0.0158358	0.04629975	-0.00828558	0.13877897	0.00369158	-0.17727432	0.02436876	-0.11971204	0.02924409	-0.05432064	0.03169117	0.01609887	0.02902735	0.11442151	0.01949828	-0.09959659	0.07734291	-0.04378664	0.06993207	0.01773327	0.05962674	0.07822438	0.04435548	0.15073563	0.06512177	0.00650221	-0.03712577	5.0416113419
mam	F	L	lei	4X	57	960x718	0.007858	-0.04689998	-0.11477089	-0.22205361	-0.03297805	-0.2384148	0.01727179	-0.15491188	0.08862921	0.11921191	0.06194772	0.19002118	0.05197256	0.01800597	-0.05441651	0.00117519	-0.01646945	0.08912832	0.00216881	0.08611988	0.01876436	0.15154317	0.02163272	0.16741578	-0.00629394	0.19347145	-0.02157654	0.18078037	-0.06846434	0.14532671	-0.10350439	0.09898488	-0.1226946	0.04993386	-0.12609793	0.00218908	-0.12225032	-0.09080912	-0.10612195	-0.1405152	-0.09125898	-0.18577104	-0.06757663	-0.23561874	-0.0083961	-0.21996711	0.05159006	-0.18978868	0.07432729	-0.10636382	0.09734268	-0.05968567	0.09837579	-0.00977996	0.09438629	0.05210231	0.08524196	0.14948548	0.03930774	0.19108725	0.02924712	-0.01753459	-0.07958313	0.06397665	-0.03527172	0.11454985	-0.01960574	-0.14985503	-0.0226756	-0.07276519	-0.01609387	0.04519122	-0.0085652	0.13730201	0.0055082	-0.17699709	0.02601931	-0.11897664	0.02948021	-0.05319113	0.03023002	0.01752366	0.02802279	0.11639418	0.02035534	-0.09973512	0.07513476	-0.04445773	0.06721803	0.0165121	0.05751629	0.07686443	0.0441234	0.15232262	0.06526346	0.00747262	-0.03641203	5.1511705872
mam	F	L	lei	4X	58	960x718	0.007858	-0.04893932	-0.11625991	-0.2209418	-0.03412662	-0.2369588	0.01840387	-0.15462038	0.0895376	0.11789619	0.06170835	0.18866915	0.05358603	0.01778139	-0.0551926	0.00338549	-0.01655558	0.08942902	0.00197212	0.08647339	0.0186379	0.15334317	0.02286442	0.1668699	-0.00558895	0.19341344	-0.02272745	0.17979257	-0.06817973	0.14485875	-0.10355722	0.09852966	-0.12263111	0.04945415	-0.12680374	0.00154601	-0.12362939	-0.0917364	-0.10784609	-0.14153996	-0.09238755	-0.18655371	-0.06782013	-0.23492083	-0.00792581	-0.2197299	0.05074627	-0.19030244	0.07416756	-0.1069931	0.09844966	-0.06013976	0.09951801	-0.01011796	0.09531365	0.05182385	0.08579602	0.1494884	0.03984457	0.19017002	0.02944408	-0.01900017	-0.08083955	0.06318136	-0.03600875	0.11388485	-0.01957355	-0.14865826	-0.02325116	-0.07180904	-0.01636632	0.04572716	-0.00904591	0.13740199	0.00486035	-0.17545189	0.02556072	-0.11777324	0.02890072	-0.05238459	0.0301638	0.01795779	0.02842364	0.1160461	0.02081729	-0.098948	0.07707777	-0.04354324	0.06852314	0.01755984	0.05801893	0.07807948	0.04426736	0.15102757	0.06684558	0.00727213	-0.03713228	5.1792590834
mam	F	L	lei	4X	59	960x718	0.007858	-0.04795944	-0.11600509	-0.22379029	-0.03124632	-0.23864163	0.01855048	-0.15085791	0.09084262	0.11648148	0.06149476	0.18999591	0.0535074	0.01821865	-0.05480095	0.00523995	-0.01714632	0.08998912	0.00169299	0.08769939	0.01797772	0.15027366	0.02200046	0.16706041	-0.00601731	0.19582359	-0.01920673	0.17885015	-0.06641446	0.14421038	-0.10135587	0.09871469	-0.12120228	0.04983752	-0.12604483	0.00194621	-0.12314325	-0.09133896	-0.10757598	-0.14121593	-0.09246984	-0.18645858	-0.06831141	-0.23569055	-0.0087318	-0.2215026	0.05168124	-0.19138	0.0751442	-0.10734907	0.09748725	-0.06066471	0.09773397	-0.01087	0.09298535	0.05082188	0.08329195	0.14888366	0.03999447	0.19187341	0.03008105	-0.0188435	-0.08002771	0.06369706	-0.03645387	0.11430722	-0.02060425	-0.15009648	-0.02123591	-0.07232363	-0.01595249	0.04655035	-0.00914388	0.13897941	0.00563335	-0.17657636	0.02615947	-0.11845755	0.02923829	-0.0525784	0.02989239	0.01824744	0.02779852	0.11679968	0.02006211	-0.09738573	0.07561839	-0.04305994	0.0669619	0.0168044	0.05657722	0.07616163	0.04322111	0.15030988	0.06430869	0.00926414	-0.03684679	4.9394614081
mam	F	L	lei	4X	60	960x718	0.007858	-0.04458264	-0.11571743	-0.22047716	-0.03608826	-0.23684623	0.01913458	-0.1598921	0.08703371	0.11729156	0.06153499	0.19107039	0.04944251	0.01476479	-0.05420348	0.0018778	-0.01579862	0.08783132	0.00233225	0.08559718	0.01860703	0.15637043	0.02186116	0.16820138	-0.00776089	0.19505887	-0.02216615	0.17928442	-0.06674461	0.14449015	-0.10153987	0.09880101	-0.12071762	0.05007071	-0.12573292	0.00228693	-0.12268656	-0.09069634	-0.10644395	-0.1405181	-0.09174474	-0.1862228	-0.0685705	-0.2348234	-0.00834667	-0.21962652	0.05087475	-0.18974494	0.0736882	-0.10671876	0.09827826	-0.0599223	0.10001745	-0.009868	0.09643883	0.05208264	0.08694241	0.14796756	0.03762618	0.19228227	0.02768454	-0.01861741	-0.0787426	0.06261496	-0.03488933	0.11316726	-0.01993732	-0.14912452	-0.02356827	-0.0720913	-0.01573196	0.04536991	-0.007298	0.13808292	0.00406561	-0.17555385	0.02616435	-0.11784069	0.02980915	-0.05239772	0.0314616	0.01803162	0.02880171	0.11653542	0.01977554	-0.10246358	0.075587	-0.04550618	0.06811644	0.01732338	0.05826064	0.07931351	0.04391467	0.15167675	0.0627837	0.00608941	-0.03580746	4.488125422
mam	F	L	lei	4X	61	960x718	0.007858	-0.05833934	-0.11894196	-0.21886746	-0.03333045	-0.23258287	0.0199782	-0.14520571	0.09165937	0.11722205	0.06622469	0.19191573	0.05210585	0.00483805	-0.05785706	-0.00617148	-0.01800336	0.0894182	0.00180678	0.08475263	0.02006277	0.15332815	0.02279068	0.16887232	-0.00489648	0.191942	-0.00983399	0.18055508	-0.06538049	0.14792061	-0.10297522	0.10136737	-0.12311906	0.05185522	-0.12814346	0.00346339	-0.12651075	-0.09094903	-0.11308617	-0.14205634	-0.09812811	-0.18714177	-0.07124872	-0.22980927	-0.00838977	-0.22000285	0.04919171	-0.1908644	0.07327878	-0.10729759	0.09843311	-0.06022349	0.10027196	-0.00990357	0.09670872	0.05242789	0.08761869	0.15025032	0.04066783	0.19192555	0.02894374	-0.0263574	-0.08555504	0.0571302	-0.03758319	0.11059887	-0.02046189	-0.14990431	-0.02271785	-0.07295088	-0.01698383	0.0441536	-0.0071988	0.1368023	0.00517553	-0.17227863	0.02617748	-0.11536766	0.02960253	-0.05084241	0.0315984	0.01864502	0.02987371	0.11583457	0.0209213	-0.09143612	0.07786616	-0.03761403	0.06905217	0.02178469	0.05875467	0.0807074	0.04562755	0.15190865	0.06511791	-0.00345324	-0.03916466	4.7053278338
mam	F	L	lei	4X	62	960x718	0.007858	-0.04506717	-0.11525889	-0.22400008	-0.03346292	-0.24036906	0.01724196	-0.15162392	0.09001095	0.11425742	0.06313919	0.18942548	0.05200574	0.01777503	-0.05434977	0.00340232	-0.01571658	0.09016138	0.00144901	0.08791901	0.01723542	0.15671927	0.0214768	0.16830237	-0.00570603	0.19294226	-0.02101302	0.17908014	-0.06707969	0.14318393	-0.10079194	0.09761831	-0.11974802	0.049082	-0.12458382	0.00142174	-0.12176158	-0.0915162	-0.10636143	-0.14120115	-0.09147974	-0.18655455	-0.06798023	-0.23786872	-0.00927775	-0.22089743	0.05135125	-0.19077438	0.07407567	-0.10759768	0.09772246	-0.0609878	0.09859617	-0.01124692	0.09407577	0.05033163	0.08436148	0.14795396	0.04017095	0.19053706	0.02892612	-0.01631649	-0.07991269	0.06453072	-0.03493024	0.11516462	-0.01969958	-0.15062277	-0.02284006	-0.07318142	-0.01629009	0.04515528	-0.00899759	0.13752899	0.00453784	-0.17782313	0.02537693	-0.11922857	0.02904105	-0.05277072	0.0302768	0.01868935	0.02792846	0.11811078	0.01942978	-0.09618317	0.07642443	-0.04066403	0.06752193	0.02048667	0.05637525	0.08104971	0.04209714	0.14880532	0.06282201	0.00686061	-0.03642891	4.8593565652
mam	F	L	lei	4X	63	960x718	0.007858	-0.06165212	-0.120168	-0.21983126	-0.03532332	-0.23359429	0.01525216	-0.14785994	0.09182237	0.11472466	0.06618913	0.18851088	0.0556552	0.01986377	-0.05502187	0.01348727	-0.01529904	0.08956935	0.00332446	0.08765991	0.02054919	0.14642502	0.02485829	0.16475009	-0.00589026	0.19294497	-0.02092729	0.17746483	-0.0687153	0.14477555	-0.10597796	0.09839117	-0.12662885	0.04865791	-0.13338858	-0.00021353	-0.1309941	-0.09404569	-0.11184461	-0.14337484	-0.09355349	-0.18758632	-0.067258	-0.23336597	-0.00692784	-0.21701707	0.04813292	-0.18994628	0.07283411	-0.10741448	0.0995563	-0.06019374	0.10136523	-0.00971771	0.09797201	0.05296494	0.08902307	0.15014719	0.03862417	0.18997399	0.03038531	-0.02605932	-0.08516287	0.06063291	-0.03785944	0.11302569	-0.0198555	-0.14523923	-0.02480119	-0.06866239	-0.01694769	0.04803734	-0.00799555	0.1391188	0.00559426	-0.17279087	0.0249887	-0.11587869	0.02935091	-0.05133059	0.0314104	0.01817535	0.03101571	0.11447934	0.02232959	-0.09581847	0.07875844	-0.04262848	0.07091896	0.01595327	0.06077523	0.07400513	0.04761037	0.14879546	0.0681223	0.01168648	-0.03587806	4.6574910594
mam	F	L	lei	4X	64	960x718	0.007858	-0.04656096	-0.11509486	-0.22301352	-0.03297737	-0.23791464	0.02186638	-0.15441403	0.08899008	0.1180353	0.0615716	0.19231885	0.05409884	0.01487191	-0.05882975	0.00453505	-0.01776398	0.08477964	0.00111904	0.08225467	0.01847199	0.15895262	0.02353211	0.16687848	-0.00504961	0.1939112	-0.0196202	0.17889515	-0.0662917	0.14319886	-0.0997412	0.09805043	-0.11932831	0.04960245	-0.12551782	0.00184603	-0.1226537	-0.09085442	-0.1056725	-0.14050735	-0.09077908	-0.18622554	-0.06792602	-0.23565703	-0.00809659	-0.22073733	0.0524955	-0.19019663	0.07499004	-0.1067373	0.09704677	-0.06023857	0.09798612	-0.01049512	0.09413224	0.0511848	0.0850986	0.14828531	0.03977665	0.19283863	0.03003534	-0.01739338	-0.08152077	0.06257633	-0.03771882	0.11231716	-0.02053882	-0.15009256	-0.02290575	-0.07258279	-0.01712065	0.04573723	-0.00859226	0.13809008	0.00631738	-0.17690416	0.02530665	-0.11911488	0.02764569	-0.05371743	0.02925053	0.01664385	0.02702017	0.11588854	0.02067468	-0.09797643	0.0751307	-0.04171583	0.0661927	0.02035324	0.05569191	0.08196605	0.04242623	0.15224941	0.0659543	0.00678866	-0.03908247	4.9851136233
mam	F	L	lei	4X	65	960x718	0.007858	-0.04627304	-0.11768959	-0.22159198	-0.02983193	-0.23746042	0.02330557	-0.15299753	0.09022295	0.11386444	0.06405271	0.19052372	0.05538367	0.01693273	-0.05777195	0.00222177	-0.01828463	0.08564602	0.00191104	0.08330936	0.0181713	0.15509167	0.02403279	0.16644585	-0.00412885	0.19267666	-0.0169903	0.18171215	-0.06815384	0.14647052	-0.1037505	0.10009618	-0.12399591	0.05060352	-0.12906706	0.00242635	-0.12563069	-0.09070938	-0.1078618	-0.14006066	-0.09128183	-0.18442468	-0.0663324	-0.23395298	-0.0082417	-0.22149645	0.05242504	-0.1908812	0.07570888	-0.10650347	0.0973368	-0.05977287	0.09756462	-0.00989488	0.09295322	0.0519438	0.08347286	0.149851	0.03946062	0.19121923	0.03200337	-0.01675369	-0.08322205	0.06308918	-0.03705953	0.11314512	-0.0201385	-0.14949512	-0.02172037	-0.07254848	-0.01710703	0.04540273	-0.00911679	0.13689336	0.00669659	-0.17640402	0.02867808	-0.11878447	0.03024073	-0.05355881	0.02946659	0.0165175	0.02644313	0.11508132	0.02089856	-0.09801458	0.07500623	-0.04262026	0.06612022	0.01849245	0.05595295	0.07922779	0.04332739	0.14892185	0.06578229	0.0063927	-0.03924097	4.864396242
mam	F	L	lei	4X	66	960x718	0.007858	-0.04548031	-0.11841785	-0.22280421	-0.03297373	-0.23960958	0.01897124	-0.14877322	0.08981402	0.11720396	0.06280643	0.18931586	0.05434154	0.01749736	-0.05521616	0.00043501	-0.01706054	0.0875631	0.00182962	0.08543557	0.01816602	0.1541514	0.02357952	0.16655288	-0.00552679	0.191983	-0.01969993	0.17934479	-0.0671856	0.14502635	-0.10268779	0.09899368	-0.12194828	0.05010459	-0.1287061	0.00192318	-0.12621938	-0.09089897	-0.10765681	-0.14023232	-0.09123432	-0.18541442	-0.06749155	-0.23652109	-0.00908835	-0.22039665	0.05186105	-0.18957967	0.07371911	-0.10638492	0.09751764	-0.05966628	0.09907785	-0.00970781	0.09515702	0.05214846	0.08559009	0.14945676	0.03937993	0.1901893	0.03009438	-0.01734446	-0.08215038	0.06303588	-0.0356068	0.11352483	-0.01974748	-0.15083231	-0.02263423	-0.07374139	-0.01659277	0.04414068	-0.00842738	0.13632955	0.00545515	-0.17763886	0.02629476	-0.11961387	0.02982008	-0.05384356	0.0308875	0.0168653	0.02805231	0.11560383	0.02039377	-0.09448031	0.07603002	-0.03989903	0.06777312	0.02024718	0.05754581	0.07981451	0.04403722	0.15054673	0.06586309	0.00542952	-0.03778603	4.83667571
mam	F	L	lei	4X	67	960x718	0.007858	-0.05105872	-0.11462845	-0.22222082	-0.03110212	-0.23470245	0.01927573	-0.15869443	0.08604485	0.11835303	0.06393917	0.18912041	0.05357715	0.00982099	-0.05768776	0.00374399	-0.0165505	0.08929918	0.00323396	0.08638431	0.01917801	0.153	0.0218605	0.16774882	-0.00654197	0.19623955	-0.02281203	0.18248101	-0.06940253	0.14703472	-0.10496449	0.10018283	-0.12425169	0.05081325	-0.12763832	0.00292633	-0.12357053	-0.09005142	-0.10627724	-0.13963747	-0.09088542	-0.18483776	-0.06725838	-0.23380314	-0.00804459	-0.21725956	0.0495191	-0.18820915	0.07266847	-0.10554332	0.09710646	-0.05878703	0.09883169	-0.00867883	0.09560409	0.05354712	0.08708027	0.15085213	0.03932675	0.19127838	0.03042186	-0.02236489	-0.079692	0.06017822	-0.03679793	0.1114459	-0.02058829	-0.14923199	-0.02242007	-0.07203339	-0.01586	0.04599567	-0.00817954	0.13823003	0.00562681	-0.17355608	0.02546526	-0.11614771	0.02888045	-0.05109798	0.03096522	0.01895582	0.02914667	0.1165542	0.02022208	-0.10404335	0.07408341	-0.04757839	0.06813937	0.01466245	0.05918259	0.0761587	0.04568698	0.15160089	0.06780214	0.00292995	-0.03771518	5.293827591
