genotype	sex	side	microscope	magnification	ID	Scale	X1	Y1	X2	Y2	X3	Y3	X4	Y4	X5	Y5	X6	Y6	X7	Y7	X8	Y8	X9	Y9	X10	Y10	X11	Y11	X12	Y12	X13	Y13	X14	Y14	X15	Y15	X16	Y16	X17	Y17	X18	Y18	X19	Y19	X20	Y20	X21	Y21	X22	Y22	X23	Y23	X24	Y24	X25	Y25	X26	Y26	X27	Y27	X28	Y28	X29	Y29	X30	Y30	X31	Y31	X32	Y32	X33	Y33	X34	Y34	X35	Y35	X36	Y36	X37	Y37	X38	Y38	X39	Y39	X40	Y40	X41	Y41	X42	Y42	X43	Y43	X44	Y44	X45	Y45	X46	Y46	X47	Y47	X48	Y48	CentroidSize
star	M	R	oly	4X	125	0.00704	-0.04295564	-0.11543414	-0.22224281	-0.03196633	-0.23853776	0.01590147	-0.15284982	0.09228227	0.11473641	0.06205296	0.19187987	0.04767727	0.01922106	-0.05640063	0.00490844	-0.0164958	0.08944097	0.0002299	0.08672842	0.01694547	0.15301065	0.01954163	0.16374163	-0.00757424	0.1891048	-0.01578652	0.18028861	-0.06440899	0.1475207	-0.1018104	0.10024895	-0.12330202	0.04949818	-0.12629096	0.00025626	-0.12190272	-0.09323851	-0.10588155	-0.1428088	-0.09090844	-0.18764029	-0.06648081	-0.23559455	-0.00680226	-0.22084534	0.05260829	-0.19043672	0.07640833	-0.10610465	0.10064104	-0.05944712	0.10122417	-0.01019216	0.09625418	0.0521646	0.08524365	0.1474871	0.03559851	0.19095213	0.02646068	-0.01535386	-0.08113752	0.06414831	-0.03905797	0.11356846	-0.02509658	-0.14906647	-0.02106459	-0.07234932	-0.01464296	0.04490741	-0.00999841	0.1365399	0.00318909	-0.17768991	0.02788216	-0.12000262	0.03244694	-0.05349076	0.0325261	0.01845055	0.02826015	0.11707444	0.01863059	-0.09813835	0.07791287	-0.04337145	0.06876864	0.01784165	0.05743868	0.0779601	0.04190288	0.15079828	0.06159188	0.00987903	-0.03717599	4.223
tkv	F	L	oly	4X	1	0.00704	-0.049081	-0.11469265	-0.22406628	-0.02913113	-0.23820565	0.0205045	-0.15110204	0.09127197	0.11551491	0.06043506	0.18915201	0.05145368	0.01863808	-0.0555307	0.00736153	-0.01674357	0.08570576	0.00042698	0.08317243	0.0170441	0.15443709	0.02134891	0.16543481	-0.00846578	0.19145565	-0.01182977	0.18432538	-0.06688355	0.14855033	-0.10296306	0.10072078	-0.12346123	0.04994219	-0.12714305	0.00058972	-0.12271299	-0.0929324	-0.10570828	-0.14245085	-0.09056783	-0.18732531	-0.0663367	-0.23554112	-0.00688273	-0.22087247	0.05271903	-0.18998956	0.07594331	-0.10559462	0.09872754	-0.05909116	0.09921963	-0.00985297	0.09457296	0.05262495	0.08416867	0.14856171	0.03561519	0.19062548	0.02603279	-0.01852486	-0.08051945	0.0628368	-0.03731769	0.11305353	-0.02146422	-0.14979663	-0.02140404	-0.07280766	-0.01649564	0.04483683	-0.00993443	0.13665298	0.00372759	-0.17770539	0.02732526	-0.11997429	0.03013291	-0.05353187	0.03059789	0.01845657	0.02803119	0.11717539	0.01815867	-0.09673022	0.07609196	-0.04195528	0.06782447	0.01918899	0.05717914	0.07925098	0.04214493	0.14966538	0.06280761	0.00920138	-0.03731748	4.404
tkv	F	L	oly	4X	10	0.00704	-0.04851778	-0.11681119	-0.2239826	-0.02726841	-0.23561011	0.02234862	-0.15067085	0.0909784	0.11694934	0.06267906	0.19315329	0.05190986	0.0163998	-0.05679404	0.00367078	-0.01824038	0.08638242	0.00064028	0.0841102	0.01785011	0.14911405	0.0223333	0.16588879	-0.00651885	0.19058029	-0.01553344	0.18448713	-0.06759055	0.14901825	-0.10384066	0.1011821	-0.12420888	0.05037065	-0.12930038	0.00079568	-0.12541523	-0.09249701	-0.10656318	-0.14167207	-0.09027617	-0.18629124	-0.06586015	-0.23401838	-0.0065889	-0.21917256	0.05200045	-0.18897448	0.07582601	-0.10454436	0.09811796	-0.05809078	0.09824582	-0.00890266	0.09347934	0.05364092	0.08350728	0.1511896	0.03809719	0.19226155	0.02853573	-0.01886317	-0.08204252	0.06241861	-0.03719914	0.11294883	-0.02109122	-0.15037689	-0.02075632	-0.07315891	-0.01648865	0.04502468	-0.00991133	0.13712701	0.00393277	-0.17571229	0.0290568	-0.11905777	0.03100751	-0.05391165	0.03026189	0.01664532	0.02760095	0.11341874	0.01962724	-0.09812092	0.07586532	-0.0444338	0.06718286	0.01558717	0.05684427	0.07491088	0.04358042	0.15273822	0.06551839	0.00656596	-0.03872822	4.821
tkv	F	L	oly	4X	100	0.00704	-0.04768286	-0.11500662	-0.22370986	-0.02781913	-0.23818565	0.01668099	-0.15228449	0.09044436	0.11632849	0.06195143	0.18801302	0.05160298	0.01709541	-0.05509705	0.00338921	-0.01731765	0.09020046	0.00039584	0.08757569	0.01684112	0.15009339	0.01977722	0.1674712	-0.00884032	0.19254973	-0.0187192	0.18531765	-0.0679492	0.1484716	-0.10305679	0.10056591	-0.12242069	0.05008196	-0.12697992	0.00075113	-0.12308274	-0.09248896	-0.10510794	-0.14158137	-0.08909471	-0.18608771	-0.06487658	-0.23504368	-0.00650334	-0.21988822	0.0528606	-0.18908331	0.07599752	-0.10476828	0.09806554	-0.05838701	0.09834527	-0.00923525	0.09370677	0.05323865	0.08374311	0.1505113	0.03800819	0.1911963	0.0294679	-0.01811927	-0.08022758	0.06381886	-0.03698499	0.11468853	-0.02269532	-0.15010998	-0.02062392	-0.07309287	-0.0159451	0.04476627	-0.01005508	0.1366899	0.00329794	-0.17794826	0.02872999	-0.12052465	0.03143943	-0.05458153	0.03051897	0.01678497	0.02700402	0.11469014	0.01802651	-0.09839674	0.07578152	-0.04412004	0.06760024	0.0165375	0.05736199	0.0762913	0.04322613	0.15002481	0.06443493	0.00817665	-0.03690665	4.598
tkv	F	L	oly	4X	101	0.00704	-0.04850262	-0.11710698	-0.22266841	-0.02813803	-0.23553272	0.02338645	-0.15120242	0.09048697	0.11877258	0.0609781	0.19001764	0.05189448	0.01654493	-0.05825041	0.00401658	-0.01756099	0.08823744	0.0004304	0.08546924	0.01815363	0.14613849	0.02117794	0.16795235	-0.00809766	0.19062782	-0.01761998	0.18409373	-0.06729273	0.14928743	-0.10376589	0.10163717	-0.12502523	0.05061728	-0.12944246	0.00103899	-0.12539317	-0.09250165	-0.1073513	-0.14173856	-0.09085624	-0.18607033	-0.06577726	-0.23364501	-0.00648636	-0.21936955	0.0523636	-0.18884354	0.0759261	-0.10431999	0.09792082	-0.05783847	0.09859332	-0.00850303	0.09478773	0.05429491	0.08555653	0.15134991	0.03791534	0.19021721	0.02915897	-0.0182494	-0.08280117	0.06345771	-0.03785879	0.11418437	-0.02136974	-0.14924389	-0.02126436	-0.07248333	-0.01623853	0.04510473	-0.01061239	0.13661613	0.00340328	-0.17544309	0.02839812	-0.11919513	0.03037051	-0.05450639	0.03095302	0.01558636	0.02857262	0.11158257	0.01918849	-0.09878423	0.07701076	-0.04530366	0.06962196	0.01440731	0.05947533	0.07317355	0.04535255	0.15256595	0.06622507	0.00695304	-0.03899239	4.709
tkv	F	L	oly	4X	102	0.00704	-0.05070356	-0.11459999	-0.22214768	-0.02932135	-0.23620684	0.01694926	-0.15583379	0.08880354	0.1166201	0.06205862	0.19353795	0.05124053	0.01436511	-0.05630732	-0.00015101	-0.01660869	0.08915006	0.00082756	0.08710885	0.01677572	0.15209772	0.01942054	0.1681572	-0.00859689	0.18982702	-0.01595156	0.18441516	-0.0673643	0.14773253	-0.10200696	0.10038586	-0.12215048	0.05001472	-0.12715015	0.00076519	-0.1232795	-0.09226061	-0.10538707	-0.14129657	-0.08947269	-0.18576221	-0.06527994	-0.23387063	-0.00657187	-0.2183063	0.05146815	-0.18826711	0.07485222	-0.10468752	0.09846203	-0.05832086	0.09949252	-0.00913688	0.09550581	0.05336972	0.08569222	0.14892656	0.03609511	0.19216131	0.02631436	-0.0204963	-0.08024232	0.06258054	-0.03693531	0.11391469	-0.02177628	-0.14973077	-0.02057925	-0.07236098	-0.01606977	0.04590391	-0.00966046	0.1384725	0.00303165	-0.17614199	0.02739007	-0.11884285	0.03036928	-0.05293313	0.03042357	0.01849498	0.02807553	0.11632178	0.01719606	-0.10069957	0.07697544	-0.04550023	0.06907173	0.01619972	0.05835602	0.07670431	0.04296826	0.1526958	0.06525698	0.00373408	-0.03776061	4.754
tkv	F	L	oly	4X	103	0.00704	-0.04693035	-0.11509163	-0.22290557	-0.02798134	-0.23685563	0.02126494	-0.15731622	0.08922719	0.11226139	0.06396387	0.19089766	0.05006318	0.01616523	-0.05776684	0.00667009	-0.01722774	0.0872606	-0.00035728	0.08508492	0.01669793	0.15310103	0.02038209	0.16688524	-0.00789044	0.19234176	-0.01581001	0.18406094	-0.0673545	0.14796734	-0.10262148	0.10055731	-0.12353588	0.04982948	-0.12793668	0.00051485	-0.12340432	-0.09251227	-0.1047899	-0.14146256	-0.08868398	-0.18582847	-0.06453636	-0.23432939	-0.00638477	-0.21986187	0.05258249	-0.18932714	0.07603171	-0.10501501	0.09821707	-0.05863499	0.09859226	-0.00948887	0.09413953	0.05295457	0.08413781	0.14903864	0.03608177	0.1913984	0.02722192	-0.01722628	-0.08149743	0.06370351	-0.03778057	0.11390776	-0.02205167	-0.1489681	-0.02130814	-0.07197693	-0.01634294	0.0458228	-0.01014099	0.13760428	0.00387703	-0.17645169	0.02862883	-0.11901893	0.03087327	-0.05296164	0.03030774	0.01856409	0.02725889	0.11665048	0.01786576	-0.10144113	0.0772416	-0.04595523	0.06860062	0.01606828	0.05756482	0.07715318	0.04283736	0.14934666	0.06504214	0.00865777	-0.03820691	4.836
tkv	F	L	oly	4X	104	0.00704	-0.05077151	-0.11539462	-0.22312043	-0.02858446	-0.23765961	0.02013718	-0.15140367	0.09118394	0.1158062	0.06143064	0.18876808	0.05153864	0.01514085	-0.0574196	0.00644812	-0.01734143	0.08913853	0.00122781	0.08569648	0.01758894	0.15274372	0.01974789	0.16300691	-0.00566829	0.19287245	-0.01136289	0.184497	-0.06682781	0.1492745	-0.10336154	0.10159121	-0.12519776	0.05032437	-0.12946943	0.00077384	-0.1246788	-0.09256663	-0.1058019	-0.14174415	-0.08970176	-0.1862227	-0.06530237	-0.23469418	-0.00684369	-0.22071645	0.05249977	-0.1900004	0.07606148	-0.10538327	0.09840462	-0.05887218	0.09862942	-0.00963094	0.09386553	0.05291145	0.08362628	0.14951052	0.03640327	0.19026959	0.0285272	-0.02037475	-0.08172525	0.06082204	-0.03809974	0.11088493	-0.02148268	-0.1491082	-0.02063001	-0.07208285	-0.01624167	0.04587674	-0.01058091	0.13747478	0.00420145	-0.17679327	0.02887906	-0.11927903	0.0313089	-0.05316213	0.03035949	0.01848965	0.02807663	0.11660945	0.01786824	-0.09710404	0.07637805	-0.04255666	0.06778634	0.01837505	0.05699077	0.07837404	0.04237608	0.15003866	0.06484686	0.00752791	-0.03822789	4.746
tkv	F	L	oly	4X	105	0.00704	-0.04988095	-0.11567885	-0.22279968	-0.02683262	-0.23569662	0.01909068	-0.1551704	0.09059233	0.11804851	0.06077212	0.19092763	0.05057755	0.01803597	-0.05641157	0.008221	-0.01644597	0.09024924	0.00113062	0.08752518	0.0168285	0.14574586	0.02007608	0.16607308	-0.00730586	0.19131309	-0.01272272	0.1855314	-0.0678363	0.14936196	-0.10366911	0.10163579	-0.125172	0.05044739	-0.12943317	0.00092364	-0.12466329	-0.09247748	-0.106117	-0.14173603	-0.09011158	-0.1861126	-0.06539146	-0.23287136	-0.00619388	-0.21975018	0.05210883	-0.18959195	0.07616015	-0.10499133	0.09911834	-0.058396	0.09927574	-0.00913468	0.094302	0.05339487	0.08378697	0.15016461	0.03663673	0.19107098	0.02703722	-0.0191142	-0.08143215	0.06305269	-0.03825559	0.11368928	-0.02232509	-0.14837104	-0.02050692	-0.07148546	-0.01613777	0.04608058	-0.0103382	0.13774865	0.00343588	-0.17497913	0.0277566	-0.11875446	0.03103888	-0.05401615	0.0314963	0.01613378	0.02849762	0.11220061	0.01806921	-0.10115124	0.07841261	-0.04735038	0.06924261	0.01286596	0.05812883	0.0722515	0.04376881	0.15225139	0.06316588	0.00888668	-0.03752599	4.61
tkv	F	L	oly	4X	106	0.00704	-0.04773527	-0.11685331	-0.22130805	-0.02942052	-0.2381305	0.01957923	-0.15307312	0.09024317	0.11060355	0.0652493	0.18835149	0.05252969	0.01594878	-0.05646038	0.00285411	-0.01687305	0.08821767	0.00002124	0.08583293	0.01804601	0.15757343	0.01855484	0.16523368	-0.00843375	0.19097667	-0.01389288	0.1819195	-0.06569749	0.14956203	-0.10475716	0.10067722	-0.12401133	0.04979834	-0.12863821	0.00024221	-0.12495408	-0.09308232	-0.1063983	-0.14213796	-0.08991453	-0.18644122	-0.06525577	-0.23324639	-0.006256	-0.22337085	0.05465793	-0.19084928	0.0773162	-0.10559984	0.09705503	-0.05923232	0.09769801	-0.00999133	0.09415053	0.05268133	0.08501212	0.14857419	0.03583453	0.18931636	0.02811637	-0.01958204	-0.08093832	0.06207064	-0.03726054	0.11246326	-0.021743	-0.14895944	-0.01984276	-0.07235911	-0.01578023	0.04473594	-0.00968444	0.13625917	0.00288936	-0.17715938	0.02865103	-0.11886629	0.03160898	-0.05182982	0.03047616	0.02077272	0.02724647	0.12024548	0.01815515	-0.09732572	0.07537349	-0.04158236	0.06717209	0.02071215	0.05672375	0.08192911	0.04169934	0.14702555	0.06633871	0.00728507	-0.03733266	4.606
tkv	F	L	oly	4X	107	0.00704	-0.04825281	-0.11635947	-0.2216294	-0.02833714	-0.23674183	0.02117592	-0.15836614	0.08825226	0.11757434	0.05984211	0.18779899	0.04915928	0.01682364	-0.05695732	0.00509944	-0.01646734	0.08880608	0.00059273	0.08622834	0.0174488	0.15421245	0.02123792	0.16641168	-0.00781167	0.19057747	-0.01550191	0.18372686	-0.06711185	0.1484029	-0.10355218	0.10053579	-0.12426026	0.04967691	-0.12901567	0.00022701	-0.12491631	-0.09274136	-0.10585325	-0.1413932	-0.08889508	-0.18518345	-0.06406841	-0.23370674	-0.00667114	-0.22012155	0.05213803	-0.18950317	0.07547066	-0.10528785	0.09764957	-0.05894491	0.09848558	-0.00974895	0.09477399	0.05283466	0.08544804	0.14862821	0.0360827	0.18871514	0.02783847	-0.0178961	-0.08231888	0.06289389	-0.03721277	0.11339478	-0.02131337	-0.14832363	-0.02054934	-0.07159016	-0.01544286	0.04575018	-0.01015227	0.13741051	0.00323268	-0.17607947	0.02858295	-0.11851602	0.03092598	-0.05230269	0.03099339	0.01941223	0.02832154	0.11771179	0.01896646	-0.10224547	0.07713325	-0.04626953	0.06952184	0.01626938	0.0589549	0.07780309	0.04432095	0.15130194	0.06433403	0.00661674	-0.03811553	4.777
tkv	F	L	oly	4X	108	0.00704	-0.04682677	-0.11530955	-0.22430848	-0.02872293	-0.23821228	0.01843675	-0.15218097	0.09102617	0.11199556	0.06268522	0.18967618	0.05049246	0.01710999	-0.0557102	0.00337747	-0.01689433	0.08551155	-0.0001355	0.08454502	0.01723274	0.15617822	0.02005929	0.16698552	-0.00794768	0.19054272	-0.0141301	0.18499902	-0.06750581	0.14852853	-0.10314029	0.1005786	-0.12305262	0.04994881	-0.12717518	0.0006416	-0.12306983	-0.092621	-0.10552451	-0.14182026	-0.08986976	-0.18649051	-0.06585033	-0.23557929	-0.00735495	-0.22028696	0.05206619	-0.18979023	0.07563457	-0.1055142	0.09887177	-0.05902431	0.099181	-0.00988107	0.09419361	0.05242683	0.08345035	0.14832223	0.03543751	0.18998539	0.02743291	-0.01776423	-0.08040587	0.06370483	-0.03686277	0.11417441	-0.02168729	-0.15085182	-0.02086281	-0.07384222	-0.01583714	0.04387213	-0.00935132	0.13587126	0.00381326	-0.17755545	0.02803827	-0.11950402	0.03131377	-0.05270536	0.03082536	0.01959963	0.02743563	0.11875976	0.01844911	-0.09676308	0.07754568	-0.04161548	0.06846575	0.01997751	0.05693216	0.08061561	0.0417522	0.14813985	0.06309793	0.00706973	-0.03746888	4.593
tkv	F	L	oly	4X	109	0.00704	-0.05034479	-0.11703752	-0.2237184	-0.02864043	-0.23760494	0.02178957	-0.14824599	0.09199434	0.1159766	0.06178663	0.18757226	0.05182217	0.01715448	-0.05669987	0.00613517	-0.01681435	0.0884297	0.00155883	0.08560634	0.0171723	0.15303987	0.02259132	0.16620341	-0.00653184	0.19343536	-0.01604966	0.18287208	-0.06685887	0.14749652	-0.10253047	0.10007134	-0.12283586	0.049525	-0.12877537	-0.00009518	-0.12553283	-0.09350773	-0.10698923	-0.142583	-0.09026056	-0.18693859	-0.06543709	-0.23524672	-0.0066107	-0.22091403	0.05283283	-0.19030869	0.07664351	-0.10549785	0.09787203	-0.05909212	0.09797211	-0.00990467	0.09356439	0.0526644	0.08394106	0.14917896	0.03648794	0.18944743	0.03011509	-0.01961461	-0.08235982	0.06250305	-0.03771997	0.11342849	-0.02151371	-0.14964588	-0.02104525	-0.07260174	-0.01611565	0.04542397	-0.01000559	0.13710145	0.00472816	-0.17689967	0.02838681	-0.11940027	0.02986133	-0.05329509	0.02902179	0.01829517	0.026766	0.11644474	0.01994582	-0.09555654	0.07583929	-0.04158553	0.06702457	0.01866418	0.05619372	0.07829318	0.04285367	0.14985438	0.06554601	0.00778452	-0.03794666	4.481
tkv	F	L	oly	4X	11	0.00704	-0.04832602	-0.11798718	-0.22313965	-0.02364395	-0.2346515	0.0220315	-0.15532885	0.08926622	0.1174427	0.06328899	0.1905576	0.05174021	0.01797267	-0.05671915	0.00731929	-0.0171059	0.08702145	0.0004492	0.08444269	0.01724408	0.14519346	0.0209245	0.16652771	-0.00865934	0.19270886	-0.01514313	0.18562272	-0.06783985	0.1498418	-0.10368204	0.10251991	-0.12597729	0.05117761	-0.13103812	0.00143145	-0.12665202	-0.09219441	-0.10797194	-0.14115352	-0.09065374	-0.1846238	-0.06467655	-0.23179109	-0.00640513	-0.21929645	0.05168518	-0.18899763	0.07557663	-0.10436784	0.09776767	-0.05782417	0.09822615	-0.00846884	0.09402155	0.05434013	0.0846138	0.15156447	0.03745403	0.19133327	0.02881489	-0.01909117	-0.08202956	0.06300281	-0.03789283	0.11367709	-0.02187559	-0.14914205	-0.01824191	-0.0722259	-0.01615942	0.04543317	-0.01026187	0.1373937	0.00236133	-0.17516101	0.03021562	-0.11910137	0.03178258	-0.05468148	0.03065052	0.015132	0.02837952	0.11075219	0.01856415	-0.10111321	0.07715628	-0.04741197	0.06833501	0.01277334	0.05811258	0.07204378	0.04402997	0.15201067	0.06587448	0.00885541	-0.03795015	4.773
tkv	F	L	oly	4X	110	0.00704	-0.04495885	-0.1149686	-0.22279904	-0.03052371	-0.23861145	0.01949265	-0.15502766	0.09039955	0.11550725	0.06177989	0.18940709	0.05114222	0.01707801	-0.05630212	0.00515731	-0.01734163	0.08931827	0.00044733	0.08733	0.01637368	0.15558584	0.01994201	0.16576537	-0.01020745	0.18888613	-0.01682063	0.18309792	-0.06650943	0.14734181	-0.10218687	0.09993697	-0.12337292	0.04918266	-0.12715955	-0.00000738	-0.12245968	-0.09305609	-0.10478866	-0.14213107	-0.08915798	-0.18662174	-0.06509443	-0.23598432	-0.00698163	-0.22046546	0.05244531	-0.18990225	0.07574165	-0.10591937	0.09932001	-0.05947374	0.1000301	-0.0103269	0.09544055	0.05202384	0.08504772	0.14770955	0.03628937	0.18782891	0.02865631	-0.01654832	-0.08051475	0.06368668	-0.03754336	0.11351788	-0.02303616	-0.14928142	-0.021196	-0.07267568	-0.01574084	0.04450977	-0.01082591	0.13585401	0.00275181	-0.17707855	0.02745426	-0.11905846	0.03036969	-0.05228969	0.03051639	0.02004382	0.02767871	0.11916769	0.01762595	-0.09938323	0.07722181	-0.04375184	0.06865288	0.01841596	0.0577038	0.07969367	0.04314993	0.15017202	0.06443629	0.00913414	-0.03737752	4.522
tkv	F	L	oly	4X	111	0.00704	-0.0493491	-0.11599535	-0.22301384	-0.02682492	-0.23543751	0.02039106	-0.15269564	0.09002967	0.11539806	0.06268569	0.19019351	0.0501878	0.01466113	-0.05753977	0.00082158	-0.01674269	0.08852152	0.0004116	0.08573335	0.01713105	0.14590547	0.01976785	0.16775777	-0.00705899	0.19529133	-0.01420281	0.18551615	-0.06766441	0.14995315	-0.10386276	0.10226547	-0.12521073	0.05114997	-0.1296149	0.0015852	-0.1249808	-0.09189556	-0.10642849	-0.1411924	-0.0903914	-0.18568006	-0.06574357	-0.23294762	-0.00655226	-0.21912112	0.0519106	-0.18873995	0.07559192	-0.10423205	0.097927	-0.05770075	0.09833498	-0.00837971	0.09391939	0.05429395	0.08394042	0.15023861	0.03481862	0.19238115	0.02960476	-0.01946934	-0.08149636	0.06318114	-0.03775614	0.11427227	-0.02206056	-0.15001978	-0.02095247	-0.07271558	-0.01622525	0.04555206	-0.00970393	0.13797673	0.00327432	-0.17517338	0.02868614	-0.11895033	0.0314109	-0.0542446	0.03131015	0.01587908	0.02892127	0.11184128	0.01786671	-0.09894291	0.07838127	-0.04545753	0.06966582	0.01436217	0.05873576	0.07334216	0.04447704	0.15080797	0.06507075	0.00647655	-0.03744399	4.834
tkv	F	L	oly	4X	112	0.00704	-0.04789767	-0.11588165	-0.2246575	-0.02653734	-0.2365024	0.02257745	-0.15660468	0.09023211	0.11663485	0.06011542	0.18698393	0.04961445	0.01892608	-0.05619772	0.0065937	-0.01702912	0.09047914	0.0000143	0.08839597	0.01519673	0.1518626	0.01908848	0.16546888	-0.0064174	0.19448754	-0.01038651	0.18336001	-0.06535147	0.14844684	-0.10187435	0.10080088	-0.12225017	0.05019537	-0.1269638	0.00079192	-0.1233758	-0.09273792	-0.1066396	-0.14189619	-0.09041456	-0.18603074	-0.06547342	-0.23455133	-0.00731942	-0.22064702	0.05167073	-0.19067782	0.07610156	-0.10602192	0.0984353	-0.05960303	0.09835644	-0.01050349	0.09342977	0.05184639	0.08321603	0.14794768	0.03606574	0.18975328	0.0274699	-0.01798359	-0.08129758	0.06364737	-0.03842851	0.11393936	-0.02265901	-0.15014511	-0.01999992	-0.07275679	-0.01579392	0.0458407	-0.01114338	0.13797553	0.00294953	-0.17544814	0.03032773	-0.11819921	0.03226562	-0.05241071	0.03093906	0.01877665	0.0268881	0.11640778	0.01717438	-0.10069314	0.07772323	-0.04562758	0.0681822	0.01602728	0.05686198	0.07688373	0.04242032	0.14963551	0.0619077	0.00948703	-0.03778964	4.754
tkv	F	L	oly	4X	113	0.00704	-0.04749841	-0.11484008	-0.22183326	-0.02928086	-0.23799792	0.01775925	-0.15301631	0.09124576	0.11666017	0.06070699	0.19213173	0.05098199	0.01725194	-0.05550308	0.00434836	-0.01769073	0.08757219	0.00001335	0.08496745	0.01549087	0.14763331	0.02070468	0.1672083	-0.0069655	0.19086507	-0.01434331	0.18661156	-0.06811534	0.14966453	-0.10360707	0.10157836	-0.12367907	0.05075746	-0.12765151	0.0013665	-0.12317754	-0.09196412	-0.10506451	-0.14109213	-0.08905031	-0.18550312	-0.06463736	-0.2345806	-0.00641795	-0.21996987	0.05338537	-0.18903047	0.0767099	-0.10440035	0.09932198	-0.05785393	0.09947167	-0.0086483	0.09438058	0.05375884	0.08357262	0.15017425	0.03617535	0.19166832	0.02708289	-0.01764518	-0.08051441	0.06394826	-0.03689318	0.11465723	-0.021946	-0.14877371	-0.02085764	-0.07195431	-0.01665351	0.04555049	-0.010434	0.13711158	0.0035824	-0.17803573	0.02872414	-0.12105364	0.03149844	-0.05559154	0.0305614	0.01527323	0.02720701	0.11260204	0.01715964	-0.09941435	0.07729733	-0.04567662	0.06797072	0.01446838	0.0570735	0.07391912	0.04337567	0.15186615	0.06348402	0.00791905	-0.03761458	4.593
tkv	F	L	oly	4X	114	0.00704	-0.04965767	-0.11586627	-0.22228928	-0.02973006	-0.23699355	0.01939669	-0.15295453	0.09153509	0.11286208	0.06345331	0.19020765	0.05061839	0.01818504	-0.05749045	0.009706	-0.01666822	0.08817084	0.00032346	0.08573872	0.01731073	0.15233508	0.02102364	0.16590158	-0.00843257	0.18884547	-0.01502967	0.18435358	-0.06745953	0.14885238	-0.10409089	0.10066992	-0.12480948	0.04959103	-0.12908588	0.00006037	-0.12468214	-0.09317613	-0.10575263	-0.14216135	-0.08919958	-0.18651354	-0.06473769	-0.23465263	-0.00628713	-0.22017975	0.05228503	-0.19017738	0.07647039	-0.10558769	0.09924141	-0.05902283	0.09971681	-0.00970502	0.09548729	0.05295376	0.0855324	0.14899118	0.03622497	0.18973567	0.02787203	-0.01848973	-0.08237111	0.06288243	-0.03856421	0.1131454	-0.02208249	-0.14801755	-0.02102187	-0.07146237	-0.01627504	0.04573169	-0.01083881	0.13667849	0.0043109	-0.17667681	0.02810665	-0.11930636	0.03079617	-0.05331089	0.03087824	0.01813707	0.02774394	0.1161346	0.01904692	-0.09915742	0.0770846	-0.04440729	0.06864086	0.01667254	0.05753563	0.07691384	0.04310567	0.14898684	0.06440375	0.01145654	-0.03766922	4.669
tkv	F	L	oly	4X	115	0.00704	-0.04571987	-0.11351579	-0.22477812	-0.0285437	-0.23919241	0.01889628	-0.15364425	0.08923014	0.1163542	0.06175265	0.19300648	0.04994142	0.0164814	-0.05613169	0.00671345	-0.01669808	0.08791976	0.00124861	0.08592659	0.01696804	0.15168189	0.02070665	0.1548731	-0.01022435	0.19300239	-0.01539799	0.18566784	-0.06673	0.14966437	-0.10279955	0.10199718	-0.12355977	0.05118434	-0.12770149	0.00198306	-0.12186343	-0.09148262	-0.10404986	-0.14114488	-0.0898738	-0.1864113	-0.06651203	-0.23598389	-0.00752074	-0.22027831	0.05276373	-0.1887594	0.07488897	-0.10473027	0.09850087	-0.0581698	0.09950616	-0.0088796	0.09469962	0.05357414	0.08370659	0.15006933	0.03615755	0.19300509	0.02761579	-0.01751258	-0.08100621	0.05818286	-0.03827653	0.10561194	-0.02348702	-0.15026188	-0.02055169	-0.0724452	-0.01461112	0.04641582	-0.00917529	0.13949663	0.00367278	-0.17771313	0.02706323	-0.12020862	0.03092866	-0.0539575	0.0313019	0.0177927	0.02799411	0.11616487	0.01814804	-0.09807253	0.07698848	-0.04357831	0.06799407	0.01752797	0.05770193	0.07754637	0.04292505	0.15261544	0.06415915	0.00846527	-0.03723033	4.791
